1560004888281455104 -0.007110562 -0.188656813 -0.005454997 -0.704589104 -0.024089650 0.022184619 0.708859455
1560004888348168192 -0.009243311 -0.211973713 -0.006771796 -0.704571040 -0.027498588 0.025566590 0.708639419
1560004888414881792 -0.009917965 -0.228273389 -0.005518794 -0.704764071 -0.030976695 0.029049980 0.708169576
1560004888481595136 -0.012319451 -0.245873182 -0.004883760 -0.704772484 -0.034252051 0.032300735 0.707869483
1560004888548308224 -0.012587139 -0.259918100 -0.005750453 -0.704673880 -0.037543128 0.035686471 0.707638122
1560004888615021568 -0.014007686 -0.274644716 -0.005562830 -0.704492700 -0.040606648 0.038781880 0.707486467
1560004888681734656 -0.014710578 -0.286223454 -0.005519277 -0.704307605 -0.043288595 0.041429659 0.707361632
1560004888748432640 -0.019312576 -0.295903768 -0.005215085 -0.704094665 -0.045257949 0.043171837 0.707346176
1560004888815145728 -0.018900101 -0.305223885 -0.006530960 -0.703916161 -0.046774705 0.044691080 0.707330809
1560004888881858816 -0.016008619 -0.313214884 -0.005351762 -0.703982892 -0.048175668 0.046194718 0.707073716
1560004888948571904 -0.016092967 -0.319857856 -0.005317179 -0.703919957 -0.049619870 0.047656392 0.706939481
1560004889015285248 -0.016286583 -0.327293477 -0.006012757 -0.703768478 -0.050864862 0.048822473 0.706922246
1560004889081998336 -0.016776065 -0.332849966 -0.005609152 -0.703814031 -0.051711049 0.049588764 0.706762147
1560004889148711424 -0.016880414 -0.336988398 -0.005639739 -0.703835202 -0.052259368 0.050042545 0.706668742
1560004889215424768 -0.017468635 -0.335604300 -0.005805160 -0.703895378 -0.052487909 0.050155790 0.706583833
1560004889282137856 -0.018200263 -0.331502589 -0.005993903 -0.703981840 -0.052552019 0.050172172 0.706491760
1560004889348850944 -0.018996032 -0.327817542 -0.005803601 -0.703964582 -0.052842613 0.050485313 0.706464974
1560004889415564288 -0.020139906 -0.323769748 -0.005406962 -0.703871384 -0.053545722 0.051251098 0.706449755
1560004889482277376 -0.021592062 -0.318574298 -0.005117779 -0.703769113 -0.054832864 0.052626327 0.706351798
1560004889548990464 -0.023788111 -0.310339586 -0.004919597 -0.703687056 -0.056369891 0.054207869 0.706192941
1560004889615703552 -0.029152619 -0.297780369 -0.004293297 -0.703685623 -0.058167878 0.055969797 0.705911060
1560004889682416640 -0.031352430 -0.288053603 -0.003635377 -0.703700760 -0.060365560 0.058175890 0.705532994
1560004889749127936 -0.034668730 -0.276742684 -0.004056986 -0.703577632 -0.062988342 0.060819657 0.705203484
1560004889815841024 -0.039056922 -0.264970879 -0.004019513 -0.703405638 -0.066505224 0.064389636 0.704735084
1560004889882554368 -0.046219883 -0.248814310 -0.003913037 -0.703063676 -0.071610915 0.069581518 0.704082208
1560004889949267456 -0.051866299 -0.236288120 -0.004006239 -0.702381758 -0.078160043 0.076416312 0.703357250
1560004890015980544 -0.061731875 -0.220238059 -0.003305151 -0.701507131 -0.086087451 0.084565977 0.702371192
1560004890082693632 -0.071940026 -0.205546214 -0.002930444 -0.700260944 -0.095724423 0.094392393 0.701114485
1560004890149406720 -0.084576684 -0.187583448 -0.002022562 -0.698871334 -0.105544978 0.104276855 0.699689540
